username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
FrancoisFillon;2016-12-15 13:26;624;572;"#Alep On ne peut pas continuer simplement à s'indigner. https://www. fillon2017.fr/2016/12/15/dec laration-alep/ …";;;#Alep;"809374026661527552";https://twitter.com/FrancoisFillon/status/809374026661527552
FrancoisFillon;2016-12-15 12:49;411;447;"J'ai parlé avec les dirigeants @PPE et A. Merkel de la situation en Europe, mais essentiellement d' #Alep . #EPPSummit https://www. fillon2017.fr/2016/12/15/dec laration-alep/ … pic.twitter.com/56c1BEY4DH";;@PPE;#Alep #EPPSummit;"809364828955541504";https://twitter.com/FrancoisFillon/status/809364828955541504
FrancoisFillon;2016-12-14 16:15;604;673;"Nous pouvons être fiers de notre système de santé et solidarité, mais tout ne va pas bien ! il faut avoir le courage de le dire et d’agir. pic.twitter.com/2NooOOHP6j";;;;"809054090151890945";https://twitter.com/FrancoisFillon/status/809054090151890945
FrancoisFillon;2016-12-14 12:47;340;302;"Réformer notre système de santé et d’assurance-maladie, c'est une responsabilité collective. https://www. fillon2017.fr/2016/12/14/vis ite-de-l-hopital-marie-lannelongue/ …";;;;"809001963216105472";https://twitter.com/FrancoisFillon/status/809001963216105472
FrancoisFillon;2016-12-14 11:21;271;295;"J’organiserai ensuite une convention qui nous permettra de préciser ce projet, en étroite concertation avec les professionnels de la santé.";;;;"808980344330457088";https://twitter.com/FrancoisFillon/status/808980344330457088
FrancoisFillon;2016-12-14 11:20;317;376;"Puisque l’on entend tellement de choses à propos de la Sécurité sociale, il faut maintenant un peu de vérité et un peu de clarté.";;;;"808979953136140288";https://twitter.com/FrancoisFillon/status/808979953136140288
FrancoisFillon;2016-12-14 11:16;334;355;"Je vais demander à des experts indépendants de réaliser un audit des comptes sociaux.";;;;"808978903561895936";https://twitter.com/FrancoisFillon/status/808978903561895936
FrancoisFillon;2016-12-14 11:15;241;254;"Je vais continuer mes rencontres avec les professionnels pour les écouter et expliquer ce que sera mon projet présidentiel #Santé #Hôpital .";;;#Sant #H;"808978755569913856";https://twitter.com/FrancoisFillon/status/808978755569913856
FrancoisFillon;2016-12-14 11:13;212;246;"Les réformes se feront le moment venu, en concertation avec tous les acteurs parce que je sais la nécessité de dresser un diagnostic solide.";;;;"808978198281277440";https://twitter.com/FrancoisFillon/status/808978198281277440
FrancoisFillon;2016-12-14 11:11;213;229;"Je veux simplifier les nombreux dispositifs de franchise et ticket modérateur pour plus de transparence et favoriser la responsabilisation.";;;;"808977791656062976";https://twitter.com/FrancoisFillon/status/808977791656062976
FrancoisFillon;2016-12-14 11:09;201;204;"Ce sera le rôle de l’Agence de régulation et de contrôle d’assurer un pilotage et d’arriver ainsi à une meilleure gestion d’ensemble. #Santé";;;#Sant;"808977218558795776";https://twitter.com/FrancoisFillon/status/808977218558795776
