username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
JLMelenchon;2017-01-05 19:22;73;70;"On a menti aux responsables russes quand on a dit qu'il n'y aurait pas de batteries antimissiles à l'Est. #VoeuxJLM https:// youtu.be/u8Lta7F4SgY";;;#VoeuxJLM;"817073785341956096";https://twitter.com/JLMelenchon/status/817073785341956096
JLMelenchon;2017-01-05 19:21;108;132;"On a menti aux responsables Russes quand on leur a dit que les frontières de l'OTAN ne s'élargiraient pas à l'Est. #VoeuxJLM";;;#VoeuxJLM;"817073510115905538";https://twitter.com/JLMelenchon/status/817073510115905538
JLMelenchon;2017-01-05 19:17;119;111;"Je dédie ce que j'ai à dire ce soir à la paix. #VoeuxJLM https:// youtu.be/u8Lta7F4SgY";;;#VoeuxJLM;"817072541185560576";https://twitter.com/JLMelenchon/status/817072541185560576
JLMelenchon;2017-01-05 19:11;103;94;"Suivez en direct les voeux #VoeuxJLM https:// campagne.jlm2017.fr";;;#VoeuxJLM;"817070930778357760";https://twitter.com/JLMelenchon/status/817070930778357760
JLMelenchon;2017-01-05 12:34;159;140;"Nouvelle note de blog à découvrir et partager. Bonne lecture ! #PrensMoiPourUnPoissonRouge - http:// melenchon.fr/2017/01/05/pre nds-moi-pour-poisson-rouge/ … pic.twitter.com/idg7cInlLj";;;#PrensMoiPourUnPoissonRouge;"816971054727970817";https://twitter.com/JLMelenchon/status/816971054727970817
JLMelenchon;2017-01-05 08:59;180;202;"La France insoumise compte désormais 2051 groupes d'appui dans le monde ! Pour rejoindre le vôtre ou en créer un : http://www. jlm2017.fr/carte pic.twitter.com/g9dgH8qKVe";;;;"816917094298046465";https://twitter.com/JLMelenchon/status/816917094298046465
JLMelenchon;2017-01-04 17:56;259;162;"Le Président de la Commission européenne en faveur de la fraude fiscale ? http:// europe.jean-luc-melenchon.fr/2017/01/03/le- president-de-la-commission-europeenne-en-faveur-de-la-fraude-fiscale/ …";;;;"816689826892226560";https://twitter.com/JLMelenchon/status/816689826892226560
JLMelenchon;2017-01-04 12:18;178;182;"Un chauffeur #Uber ne gagne même pas le smic. #le79inter http:// melenchon.fr/2017/01/04/cha uffeur-uber-ne-gagne-meme-smic/ …";;;#Uber #le79inter;"816604671259406336";https://twitter.com/JLMelenchon/status/816604671259406336
JLMelenchon;2017-01-04 07:59;201;280;"Monsieur #Erdogan est un dictateur qui réprime le peuple turc. Je suis très hostile à sa politique. #le79inter #Franceinter";;;#Erdogan #le79inter #Franceinter;"816539446870949890";https://twitter.com/JLMelenchon/status/816539446870949890
JLMelenchon;2017-01-04 07:58;466;608;"Depuis le début, j'affirme que la guerre en #Syrie n'est pas une guerre de religion mais de gazoducs et de pipelines #le79inter #Franceinter";;;#Syrie #le79inter #Franceinter;"816539166204981248";https://twitter.com/JLMelenchon/status/816539166204981248
